"term"	"artist_id"
"jazz"	"AR1ZNJO1187B993E46"
"electronic"	"AR1ZNJO1187B993E46"
"pop"	"AR1ZYLH1187B98C159"
"rock"	"AR1ZZOW1187B99BA84"
"jazz"	"AR1ZZOW1187B99BA84"
"alternative rock"	"AR1ZZOW1187B99BA84"
"pop"	"AR1ZZOW1187B99BA84"
"hip hop"	"AR202MX1187B9B0383"
"hip hop"	"AR20BO61187B9B880E"
"rock"	"AR20BO61187B9B880E"
"jazz"	"AR20CFC1187B98A25D"
"rock"	"AR20CFC1187B98A25D"
"pop"	"AR20CFC1187B98A25D"
"hip hop"	"AR211WC1187FB52425"
"jazz"	"AR211WC1187FB52425"
"rock"	"AR211WC1187FB52425"
"electronic"	"AR211WC1187FB52425"
"pop"	"AR211WC1187FB52425"
"electronic"	"AR219DK1187FB4CEFC"
"rock"	"AR219DK1187FB4CEFC"
"pop"	"AR219DK1187FB4CEFC"
"electronic"	"AR21JFF1187B9A5CBA"
"jazz"	"AR21JFF1187B9A5CBA"
"hip hop"	"AR21JV01187B999138"
"jazz"	"AR21JV01187B999138"
"electronic"	"AR21JV01187B999138"
"hip hop"	"AR21K7Q1187FB3D248"
"rock"	"AR21K7Q1187FB3D248"
"jazz"	"AR21K7Q1187FB3D248"
"electronic"	"AR21K7Q1187FB3D248"
"hip hop"	"AR21YNH1187FB49649"
"jazz"	"AR21YNH1187FB49649"
"pop"	"AR21YNH1187FB49649"
"rock"	"AR223M11187B9ADDD6"
"jazz"	"AR223M11187B9ADDD6"
"pop"	"AR223M11187B9ADDD6"
"hip hop"	"AR223M11187B9ADDD6"
"electronic"	"AR223M11187B9ADDD6"
"rock"	"AR22KLC1187B98E812"
"electronic"	"AR22KLC1187B98E812"
"pop"	"AR22KLC1187B98E812"
"alternative rock"	"AR22KLC1187B98E812"
"hip hop"	"AR22KZ51187B9A0A31"
"jazz"	"AR22KZ51187B9A0A31"
"alternative rock"	"AR22KZ51187B9A0A31"
"pop"	"AR22R8A1187FB46B9E"
"electronic"	"AR22R8A1187FB46B9E"
"hip hop"	"AR22R8A1187FB46B9E"
"rock"	"AR22R8A1187FB46B9E"
"hip hop"	"AR23C041187FB4D534"
"alternative rock"	"AR23C041187FB4D534"
"jazz"	"AR23C041187FB4D534"
"pop"	"AR23C041187FB4D534"
"rock"	"AR23C041187FB4D534"
"rock"	"AR23EC41187FB4805D"
"electronic"	"AR23EC41187FB4805D"
"pop"	"AR23EC41187FB4805D"
"jazz"	"AR23F7J1187B9A550F"
"pop"	"AR23F7J1187B9A550F"
"pop"	"AR23SSG1187FB3AC75"
"rock"	"AR243ZT1187B9A98D2"
"jazz"	"AR243ZT1187B9A98D2"
"rock"	"AR25LGJ1187B9B2492"
"pop"	"AR25WM21187FB461B3"
"jazz"	"AR25WM21187FB461B3"
"rock"	"AR25WM21187FB461B3"
"electronic"	"AR25WM21187FB461B3"
"rock"	"AR261YW1187FB374B3"
"electronic"	"AR261YW1187FB374B3"
"pop"	"AR261YW1187FB374B3"
"alternative rock"	"AR261YW1187FB374B3"
"rock"	"AR26X1C1187B9B0A1B"
"pop"	"AR26X1C1187B9B0A1B"
"jazz"	"AR26XQ61187FB36CF3"
"alternative rock"	"AR26XQ61187FB36CF3"
"rock"	"AR26XQ61187FB36CF3"
"electronic"	"AR26XQ61187FB36CF3"
"pop"	"AR26XQ61187FB36CF3"
"electronic"	"AR27CRT1187B9BA011"
"pop"	"AR27CRT1187B9BA011"
"rock"	"AR27CRT1187B9BA011"
"rock"	"AR27XEH1187FB4EC83"
"electronic"	"AR280881187B98BA28"
"rock"	"AR280881187B98BA28"
"jazz"	"AR286CH1187B9B8441"
"rock"	"AR286CH1187B9B8441"
"pop"	"AR286CH1187B9B8441"
"rock"	"AR2AGLK1187B9AAAD0"
"alternative rock"	"AR2AGLK1187B9AAAD0"
"hip hop"	"AR2B3VQ1187FB54129"
"jazz"	"AR2B3VQ1187FB54129"
"rock"	"AR2B3VQ1187FB54129"
"electronic"	"AR2B3VQ1187FB54129"
"pop"	"AR2B3VQ1187FB54129"
"electronic"	"AR2B8ON1187FB58456"
"rock"	"AR2BBHS1187FB4AE06"
"jazz"	"AR2BBHS1187FB4AE06"
"pop"	"AR2BBHS1187FB4AE06"
"rock"	"AR2BG0R1187FB398C3"
"alternative rock"	"AR2BG0R1187FB398C3"
"electronic"	"AR2BU3O1187B98EBDA"
"pop"	"AR2BU3O1187B98EBDA"
"rock"	"AR2BU3O1187B98EBDA"
"rock"	"AR2C9UQ1187B98E69F"
"electronic"	"AR2C9UQ1187B98E69F"
"electronic"	"AR2CM6U1187B999EB7"
"hip hop"	"AR2CM6U1187B999EB7"
"rock"	"AR2CM6U1187B999EB7"
"alternative rock"	"AR2CM6U1187B999EB7"
"jazz"	"AR2CM6U1187B999EB7"
"rock"	"AR2EBRG1187B9B07C8"
"alternative rock"	"AR2EBRG1187B9B07C8"
"electronic"	"AR2EBRG1187B9B07C8"
"alternative rock"	"AR2EHC11187B9AD895"
"electronic"	"AR2EO6H1187B9A3B92"
"rock"	"AR2EO6H1187B9A3B92"
"alternative rock"	"AR2EO6H1187B9A3B92"
"pop"	"AR2EO6H1187B9A3B92"
"rock"	"AR2F0FX1187B9A9ECE"
"alternative rock"	"AR2F0FX1187B9A9ECE"
"electronic"	"AR2F37U1187B990860"
"hip hop"	"AR2F4501187FB3EC2E"
"pop"	"AR2F4501187FB3EC2E"
"jazz"	"AR2F4501187FB3EC2E"
"rock"	"AR2F4501187FB3EC2E"
"alternative rock"	"AR2FAMK1187FB4CF60"
"rock"	"AR2FAMK1187FB4CF60"
"electronic"	"AR2FAMK1187FB4CF60"
"pop"	"AR2FAMK1187FB4CF60"
"rock"	"AR2FSX31187B98E3EF"
"pop"	"AR2FSX31187B98E3EF"
"jazz"	"AR2G8SU1187FB4A871"
"rock"	"AR2GU4Y1187B99F35E"
"electronic"	"AR2GU4Y1187B99F35E"
"jazz"	"AR2GU4Y1187B99F35E"
"rock"	"AR2H1J41187FB5C640"
"jazz"	"AR2H1J41187FB5C640"
"pop"	"AR2H1J41187FB5C640"
"hip hop"	"AR2HFII1187FB378BC"
"electronic"	"AR2HFII1187FB378BC"
"pop"	"AR2HFII1187FB378BC"
"rock"	"AR2HXXS1187B9AF3E2"
"alternative rock"	"AR2HXXS1187B9AF3E2"
"electronic"	"AR2HXXS1187B9AF3E2"
"pop"	"AR2HXXS1187B9AF3E2"
"alternative rock"	"AR2J2WF1187FB46271"
"rock"	"AR2J2WF1187FB46271"
"pop"	"AR2J2WF1187FB46271"
"rock"	"AR2JD2Z1187B998A90"
"jazz"	"AR2JD2Z1187B998A90"
"pop"	"AR2JD2Z1187B998A90"
"rock"	"AR2K2CM1187B98D4F1"
"pop"	"AR2K2CM1187B98D4F1"
"jazz"	"AR2KPDL1187B9A6BD8"
"rock"	"AR2KPDL1187B9A6BD8"
"pop"	"AR2KPDL1187B9A6BD8"
"hip hop"	"AR2KPDL1187B9A6BD8"
"electronic"	"AR2KPDL1187B9A6BD8"
"alternative rock"	"AR2KSTE1187FB57A36"
"rock"	"AR2KSTE1187FB57A36"
"electronic"	"AR2KSTE1187FB57A36"
"pop"	"AR2KSTE1187FB57A36"
"jazz"	"AR2L2GV11C8A42C818"
"pop"	"AR2L2GV11C8A42C818"
"pop"	"AR2MD2P1187FB5B328"
"rock"	"AR2MD2P1187FB5B328"
"electronic"	"AR2MD2P1187FB5B328"
"rock"	"AR2MEUK1187B992D1B"
"electronic"	"AR2MEUK1187B992D1B"
"alternative rock"	"AR2MEUK1187B992D1B"
"rock"	"AR2N0221187FB48FB8"
"hip hop"	"AR2NJG71187FB5203E"
"electronic"	"AR2NJG71187FB5203E"
"alternative rock"	"AR2NJG71187FB5203E"
"jazz"	"AR2NJG71187FB5203E"
"rock"	"AR2NJG71187FB5203E"
"rock"	"AR2O20V1187B989AF6"
"alternative rock"	"AR2O20V1187B989AF6"
"pop"	"AR2O20V1187B989AF6"
"hip hop"	"AR2O3B51187B98CD94"
"jazz"	"AR2O3B51187B98CD94"
"pop"	"AR2O3B51187B98CD94"
"jazz"	"AR2OH7O1187B99FE4E"
"electronic"	"AR2OH7O1187B99FE4E"
"alternative rock"	"AR2OPWW1187B9A5057"
"rock"	"AR2OPWW1187B9A5057"
"hip hop"	"AR2P71H1187B9B8C00"
"rock"	"AR2P71H1187B9B8C00"
"pop"	"AR2P71H1187B9B8C00"
"electronic"	"AR2P71H1187B9B8C00"
"pop"	"AR2PNSZ1187B9AF0A4"
"electronic"	"AR2PT4M1187FB55B1A"
"pop"	"AR2PT4M1187FB55B1A"
"pop"	"AR2RVGR1187B9B3219"
"electronic"	"AR2RVGR1187B9B3219"
"alternative rock"	"AR2RVGR1187B9B3219"
"pop"	"AR2S4CA1187B99632E"
"jazz"	"AR2S4CA1187B99632E"
"rock"	"AR2S4CA1187B99632E"
"rock"	"AR2S6UD1187B9B944F"
"pop"	"AR2S6UD1187B9B944F"
"hip hop"	"AR2SGQW1187B9B9E7C"
"jazz"	"AR2SGQW1187B9B9E7C"
"electronic"	"AR2SGQW1187B9B9E7C"
"rock"	"AR2SGQW1187B9B9E7C"
"rock"	"AR2SMD91187B9B0582"
"hip hop"	"AR2SMD91187B9B0582"
"alternative rock"	"AR2SMD91187B9B0582"
"jazz"	"AR2SMD91187B9B0582"
"pop"	"AR2SMD91187B9B0582"
"jazz"	"AR2TT8P1187B9B624D"
"rock"	"AR2TT8P1187B9B624D"
"rock"	"AR2UQQ51187B9AC816"
"pop"	"AR2UQQ51187B9AC816"
"electronic"	"AR2UQQ51187B9AC816"
"rock"	"AR2VJMU1187B9947AF"
"pop"	"AR2VJMU1187B9947AF"
"rock"	"AR2VLIP1187B99F897"
"rock"	"AR2VROU1187FB532D7"
"pop"	"AR2VROU1187FB532D7"
"jazz"	"AR2VROU1187FB532D7"
"electronic"	"AR2VROU1187FB532D7"
"jazz"	"AR2W4T81187FB410A7"
"rock"	"AR2W4T81187FB410A7"
"electronic"	"AR2WUJP1187B99364C"
"rock"	"AR2XBPG1187B98FCBE"
"jazz"	"AR2XBPG1187B98FCBE"
"jazz"	"AR2XH7R1187B998D30"
"pop"	"AR2XH7R1187B998D30"
"hip hop"	"AR2XI6G1187B9AE7DA"
"pop"	"AR2XI6G1187B9AE7DA"
"rock"	"AR2XI6G1187B9AE7DA"
"pop"	"AR2XRFQ1187FB417FE"
"rock"	"AR2XRFQ1187FB417FE"
"electronic"	"AR2ZLBH1187FB592FE"
"hip hop"	"AR31BYO1187FB5336C"
"alternative rock"	"AR31BYO1187FB5336C"
"jazz"	"AR31BYO1187FB5336C"
"rock"	"AR31BYO1187FB5336C"
"pop"	"AR31BYO1187FB5336C"
"electronic"	"AR31BYO1187FB5336C"
"rock"	"AR31D7E1187FB3BC62"
"alternative rock"	"AR31D7E1187FB3BC62"
"electronic"	"AR31G891187FB3892D"
"hip hop"	"AR31G891187FB3892D"
"pop"	"AR31G891187FB3892D"
"rock"	"AR31G891187FB3892D"
"alternative rock"	"AR31G891187FB3892D"
"hip hop"	"AR323JD1187FB483D0"
"pop"	"AR323JD1187FB483D0"
"electronic"	"AR323JD1187FB483D0"
"rock"	"AR323JD1187FB483D0"
"rock"	"AR326OO1187FB444FF"
"pop"	"AR326OO1187FB444FF"
"rock"	"AR32ETX1187B9A792F"
"jazz"	"AR32ETX1187B9A792F"
"hip hop"	"AR32JLC1187B9946AF"
"jazz"	"AR32PK91187FB4D6E2"
"pop"	"AR32PK91187FB4D6E2"
"rock"	"AR32PK91187FB4D6E2"
"alternative rock"	"AR336PG1187FB3DC6E"
"rock"	"AR336PG1187FB3DC6E"
"hip hop"	"AR336PG1187FB3DC6E"
"jazz"	"AR336PG1187FB3DC6E"
"electronic"	"AR336PG1187FB3DC6E"
"electronic"	"AR342K51187B98B571"
"jazz"	"AR342K51187B98B571"
"hip hop"	"AR343TM1187B99DEFE"
"electronic"	"AR343TM1187B99DEFE"
"pop"	"AR343TM1187B99DEFE"
"pop"	"AR358YS1187FB44A29"
"rock"	"AR358YS1187FB44A29"
"rock"	"AR35YUO1187B9AD83E"
"pop"	"AR35YUO1187B9AD83E"
"alternative rock"	"AR35YUO1187B9AD83E"
"jazz"	"AR35YUO1187B9AD83E"
"electronic"	"AR35YUO1187B9AD83E"
"hip hop"	"AR36F9J1187FB406F1"
"electronic"	"AR36F9J1187FB406F1"
"alternative rock"	"AR36F9J1187FB406F1"
"pop"	"AR36F9J1187FB406F1"
"rock"	"AR36F9J1187FB406F1"
"rock"	"AR3752L1187FB4B67E"
"alternative rock"	"AR3752L1187FB4B67E"
"electronic"	"AR3752L1187FB4B67E"
"rock"	"AR3793X1187FB50CB3"
"pop"	"AR3793X1187FB50CB3"
"electronic"	"AR3793X1187FB50CB3"
"alternative rock"	"AR3793X1187FB50CB3"
"hip hop"	"AR3793X1187FB50CB3"
"jazz"	"AR3793X1187FB50CB3"
"rock"	"AR37E341187B989A3E"
"electronic"	"AR37E341187B989A3E"
"alternative rock"	"AR37E341187B989A3E"
"electronic"	"AR37ILI1187B98E27B"
"rock"	"AR37ILI1187B98E27B"
"alternative rock"	"AR37ILI1187B98E27B"
"jazz"	"AR37ILI1187B98E27B"
"pop"	"AR37ILI1187B98E27B"
"rock"	"AR37K6O1187B9AD049"
"alternative rock"	"AR37XMN1187B9AC408"
"pop"	"AR37XMN1187B9AC408"
"jazz"	"AR37XMN1187B9AC408"
"rock"	"AR37XMN1187B9AC408"
"hip hop"	"AR38I491187B9B2F2D"
"rock"	"AR392MV1187FB3C3FE"
"pop"	"AR392MV1187FB3C3FE"
"hip hop"	"AR392MV1187FB3C3FE"
"jazz"	"AR392MV1187FB3C3FE"
"electronic"	"AR392MV1187FB3C3FE"
"pop"	"AR3AIEI1187B992D8D"
"rock"	"AR3AIEI1187B992D8D"
"hip hop"	"AR3AY3R1187FB52CF0"
"pop"	"AR3AY3R1187FB52CF0"
"rock"	"AR3AY3R1187FB52CF0"
"jazz"	"AR3AY3R1187FB52CF0"
"jazz"	"AR3C3C01187B98E800"
"electronic"	"AR3CLBX1187FB5A307"
"hip hop"	"AR3CLBX1187FB5A307"
"pop"	"AR3CLBX1187FB5A307"
"rock"	"AR3CLBX1187FB5A307"
"alternative rock"	"AR3CLBX1187FB5A307"
"pop"	"AR3D0BI1187B98A11F"
"rock"	"AR3D0BI1187B98A11F"
"rock"	"AR3DCWS1187B9A4416"
"pop"	"AR3DCWS1187B9A4416"
"hip hop"	"AR3DLBB1187B98F3DF"
"rock"	"AR3DLBB1187B98F3DF"
"pop"	"AR3DLBB1187B98F3DF"
"electronic"	"AR3DLBB1187B98F3DF"
"hip hop"	"AR3DWG81187B98E3FA"
"electronic"	"AR3DWG81187B98E3FA"
"pop"	"AR3DWG81187B98E3FA"
"jazz"	"AR3DYAD1187FB3964E"
"rock"	"AR3DYAD1187FB3964E"
"jazz"	"AR3EABF1187B98AD35"
"pop"	"AR3EABF1187B98AD35"
"rock"	"AR3EABF1187B98AD35"
"hip hop"	"AR3FE581187FB3F90A"
"pop"	"AR3FE581187FB3F90A"
"rock"	"AR3FE581187FB3F90A"
"alternative rock"	"AR3FOK11187FB3F4EE"
"rock"	"AR3FOK11187FB3F4EE"
"pop"	"AR3FOK11187FB3F4EE"
"alternative rock"	"AR3GCDF1187B99DC06"
"rock"	"AR3GCDF1187B99DC06"
"pop"	"AR3GCDF1187B99DC06"
"electronic"	"AR3GCDF1187B99DC06"
"jazz"	"AR3GE071187B9A6D71"
"pop"	"AR3GE071187B9A6D71"
"rock"	"AR3GYKU1187B996AB9"
"pop"	"AR3GYKU1187B996AB9"
"pop"	"AR3J4WZ1187B9B17ED"
"jazz"	"AR3J4WZ1187B9B17ED"
"rock"	"AR3J4WZ1187B9B17ED"
"electronic"	"AR3J4WZ1187B9B17ED"
"electronic"	"AR3JLWI1187FB37141"
"rock"	"AR3JLWI1187FB37141"
"pop"	"AR3JMC51187B9AE49D"
"rock"	"AR3JMC51187B9AE49D"
"alternative rock"	"AR3KGPQ1187FB53C84"
"rock"	"AR3KGPQ1187FB53C84"
"hip hop"	"AR3KGPQ1187FB53C84"
"electronic"	"AR3KGPQ1187FB53C84"
"jazz"	"AR3KGPQ1187FB53C84"
"pop"	"AR3KGPQ1187FB53C84"
"hip hop"	"AR3KXHI1187FB3A8BF"
"pop"	"AR3KXHI1187FB3A8BF"
"rock"	"AR3KXHI1187FB3A8BF"
"rock"	"AR3L4P91187FB42189"
"alternative rock"	"AR3L4P91187FB42189"
"electronic"	"AR3LA671187FB567E4"
"hip hop"	"AR3MSAN1187B98F06B"
"jazz"	"AR3MSAN1187B98F06B"
"pop"	"AR3MSAN1187B98F06B"
"electronic"	"AR3MSAN1187B98F06B"
"rock"	"AR3MSAN1187B98F06B"
"jazz"	"AR3N2H11187B98AFBA"
"hip hop"	"AR3N2H11187B98AFBA"
"electronic"	"AR3N2H11187B98AFBA"
"electronic"	"AR3N54Z119B86681C9"
"electronic"	"AR3NPVS1187FB5108F"
"hip hop"	"AR3NPVS1187FB5108F"
"alternative rock"	"AR3NPVS1187FB5108F"
"rock"	"AR3NPVS1187FB5108F"
"jazz"	"AR3NPVS1187FB5108F"
"pop"	"AR3NPVS1187FB5108F"
"alternative rock"	"AR3O0021187B999BC8"
"rock"	"AR3O0021187B999BC8"
"rock"	"AR3O66A1187FB39519"
"alternative rock"	"AR3O66A1187FB39519"
"electronic"	"AR3O66A1187FB39519"
"hip hop"	"AR3O66A1187FB39519"
"alternative rock"	"AR3OS8N1187B9A5F87"
"rock"	"AR3OS8N1187B9A5F87"
"rock"	"AR3OSJM1187B98B95B"
"rock"	"AR3OYPP1187B9952E3"
"alternative rock"	"AR3OYPP1187B9952E3"
"alternative rock"	"AR3P1NA1187FB44B9E"
"jazz"	"AR3P1NA1187FB44B9E"
"electronic"	"AR3P1NA1187FB44B9E"
"pop"	"AR3P1NA1187FB44B9E"
"hip hop"	"AR3PDNJ1187B9AF3F0"
"electronic"	"AR3PDNJ1187B9AF3F0"
"rock"	"AR3PDNJ1187B9AF3F0"
"hip hop"	"AR3PN3R1187FB4CEBD"
"electronic"	"AR3PN3R1187FB4CEBD"
"jazz"	"AR3PN3R1187FB4CEBD"
"rock"	"AR3PN3R1187FB4CEBD"
"pop"	"AR3PN3R1187FB4CEBD"
"pop"	"AR3Q3QT1187FB396E7"
"rock"	"AR3Q3QT1187FB396E7"
"electronic"	"AR3Q3QT1187FB396E7"
"alternative rock"	"AR3Q3QT1187FB396E7"
"rock"	"AR3Q48J1187FB55278"
"electronic"	"AR3Q48J1187FB55278"
"jazz"	"AR3Q86S1187B9ADDCF"
"electronic"	"AR3Q86S1187B9ADDCF"
"rock"	"AR3Q86S1187B9ADDCF"
"pop"	"AR3Q86S1187B9ADDCF"
"rock"	"AR3QFYG1187B992B2E"
"electronic"	"AR3QFYG1187B992B2E"
"pop"	"AR3QFYG1187B992B2E"
"pop"	"AR3QRJ91187B98E4C2"
"rock"	"AR3QRJ91187B98E4C2"
"jazz"	"AR3QRJ91187B98E4C2"
"electronic"	"AR3QRJ91187B98E4C2"
"jazz"	"AR3S7KI1187FB3F737"
"pop"	"AR3S7KI1187FB3F737"
"rock"	"AR3SEQM1187B98E9E8"
"alternative rock"	"AR3SPD91187B9B63E3"
"rock"	"AR3SPD91187B9B63E3"
"electronic"	"AR3SPD91187B9B63E3"
"pop"	"AR3SPD91187B9B63E3"
"electronic"	"AR3TG3X1187FB4D577"
"hip hop"	"AR3TG3X1187FB4D577"
"rock"	"AR3TG3X1187FB4D577"
"alternative rock"	"AR3TG3X1187FB4D577"
"jazz"	"AR3THYK1187B999F1F"
"rock"	"AR3THYK1187B999F1F"
"rock"	"AR3TITY1187B99E790"
"electronic"	"AR3U3G01187FB58BA7"
"rock"	"AR3U3G01187FB58BA7"
"pop"	"AR3UFKE1187B9B186E"
"electronic"	"AR3UFKE1187B9B186E"
"alternative rock"	"AR3UJPY1187FB5017B"
"rock"	"AR3USQW1187FB4A90D"
"pop"	"AR3USQW1187FB4A90D"
"alternative rock"	"AR3USQW1187FB4A90D"
"hip hop"	"AR3USQW1187FB4A90D"
"pop"	"AR3UYDN1187B99DCA3"
"rock"	"AR3UYDN1187B99DCA3"
"alternative rock"	"AR3UYDN1187B99DCA3"
"hip hop"	"AR3VSHF1187B9B3002"
"jazz"	"AR3VSHF1187B9B3002"
"rock"	"AR3VSHF1187B9B3002"
"pop"	"AR3VSHF1187B9B3002"
"electronic"	"AR3VSHF1187B9B3002"
"electronic"	"AR3WMW01187B9921F7"
"rock"	"AR3WMW01187B9921F7"
"hip hop"	"AR3WMW01187B9921F7"
"alternative rock"	"AR3WMW01187B9921F7"
"electronic"	"AR3YBMD1187B99F15C"
"pop"	"AR3YBMD1187B99F15C"
"rock"	"AR3YBMD1187B99F15C"
"jazz"	"AR3YBMD1187B99F15C"
"rock"	"AR40GSU1187FB3AA01"
"pop"	"AR40GSU1187FB3AA01"
"jazz"	"AR41ESB1187FB360B1"
"rock"	"AR41ESB1187FB360B1"
"pop"	"AR41ESB1187FB360B1"
"electronic"	"AR41ESB1187FB360B1"
"hip hop"	"AR41ESB1187FB360B1"
"electronic"	"AR41O131187FB51448"
"hip hop"	"AR43KFF1187B9B74B1"
"jazz"	"AR43KFF1187B9B74B1"
"rock"	"AR43KFF1187B9B74B1"
"electronic"	"AR43KFF1187B9B74B1"
"pop"	"AR43KFF1187B9B74B1"
"jazz"	"AR449OQ1187B99B25E"
"rock"	"AR449OQ1187B99B25E"
"hip hop"	"AR45GMQ1187FB466DA"
"alternative rock"	"AR45GMQ1187FB466DA"
"pop"	"AR45KNL1187B992E53"
"electronic"	"AR45KNL1187B992E53"
"rock"	"AR46CAD1187FB4D84B"
"alternative rock"	"AR46CAD1187FB4D84B"
"pop"	"AR46CAD1187FB4D84B"
"pop"	"AR47DOS1187B996105"
"rock"	"AR47JEX1187B995D81"
"pop"	"AR47JEX1187B995D81"
"alternative rock"	"AR47JEX1187B995D81"
"jazz"	"AR47JEX1187B995D81"
"electronic"	"AR47JEX1187B995D81"
"hip hop"	"AR47RVG1187B995CE7"
"electronic"	"AR47RVG1187B995CE7"
"alternative rock"	"AR47RVG1187B995CE7"
"rock"	"AR49A9P1187FB3BBBF"
"hip hop"	"AR49A9P1187FB3BBBF"
"alternative rock"	"AR49A9P1187FB3BBBF"
"pop"	"AR49A9P1187FB3BBBF"
"electronic"	"AR49A9P1187FB3BBBF"
"hip hop"	"AR49IQD1187FB37EA7"
"hip hop"	"AR49IWV1187FB3C663"
"pop"	"AR49NV71187FB57689"
"rock"	"AR49NV71187FB57689"
"electronic"	"AR49NV71187FB57689"
"jazz"	"AR49REC1187B9AFDF4"
"jazz"	"AR4ABL21187FB3913A"
"electronic"	"AR4ABL21187FB3913A"
"rock"	"AR4ABL21187FB3913A"
"electronic"	"AR4AEIP1187FB4030A"
"hip hop"	"AR4AEIP1187FB4030A"
"pop"	"AR4AEIP1187FB4030A"
"rock"	"AR4AEIP1187FB4030A"
"alternative rock"	"AR4AEIP1187FB4030A"
"jazz"	"AR4AEIP1187FB4030A"
"hip hop"	"AR4AR1R1187B98E76F"
"electronic"	"AR4AR1R1187B98E76F"
"alternative rock"	"AR4AR1R1187B98E76F"
"pop"	"AR4AR1R1187B98E76F"
"rock"	"AR4AR1R1187B98E76F"
"electronic"	"AR4B1LP1187FB55C83"
"rock"	"AR4B1LP1187FB55C83"
"pop"	"AR4B1LP1187FB55C83"
"rock"	"AR4B3RX1187B9A868A"
"electronic"	"AR4B3RX1187B9A868A"
"pop"	"AR4B3RX1187B9A868A"
"rock"	"AR4BDNG1187FB44870"
"pop"	"AR4BDNG1187FB44870"
"jazz"	"AR4BDNG1187FB44870"
"hip hop"	"AR4BSBD1187B9ACD3A"
"jazz"	"AR4BSBD1187B9ACD3A"
"pop"	"AR4BSBD1187B9ACD3A"
"rock"	"AR4BSBD1187B9ACD3A"
"electronic"	"AR4BSBD1187B9ACD3A"
"rock"	"AR4C6V01187FB3BAF4"
"electronic"	"AR4C7UZ1187B9AB278"
"alternative rock"	"AR4C7UZ1187B9AB278"
"rock"	"AR4CG3B1187FB5B861"
"electronic"	"AR4CG3B1187FB5B861"
"alternative rock"	"AR4CH531187FB4EA21"
"hip hop"	"AR4CL6I11C8A4158B4"
"electronic"	"AR4CL6I11C8A4158B4"
"rock"	"AR4CL6I11C8A4158B4"
"pop"	"AR4CL6I11C8A4158B4"
"alternative rock"	"AR4EQ231187B99368F"
"rock"	"AR4EQ231187B99368F"
"pop"	"AR4EQ231187B99368F"
"jazz"	"AR4EVIX1187B993DE9"
"rock"	"AR4EVIX1187B993DE9"
"pop"	"AR4EVIX1187B993DE9"
"electronic"	"AR4EVIX1187B993DE9"
"rock"	"AR4F94Q1187FB43432"
"electronic"	"AR4FE4N1187B99395A"
"alternative rock"	"AR4FE4N1187B99395A"
"rock"	"AR4FGSF1187FB528BE"
"pop"	"AR4FGSF1187FB528BE"
"hip hop"	"AR4FGSF1187FB528BE"
"pop"	"AR4FVK41187FB4BC83"
"hip hop"	"AR4FVK41187FB4BC83"
"electronic"	"AR4G2AQ1187FB59D5B"
"alternative rock"	"AR4G2AQ1187FB59D5B"
"rock"	"AR4G2AQ1187FB59D5B"
"pop"	"AR4G2AQ1187FB59D5B"
"jazz"	"AR4GAFY1187B9B639D"
"pop"	"AR4GAFY1187B9B639D"
"rock"	"AR4GAFY1187B9B639D"
"hip hop"	"AR4GJ3V1187FB4245B"
"electronic"	"AR4GJ3V1187FB4245B"
"jazz"	"AR4GJ3V1187FB4245B"
"rock"	"AR4GJ3V1187FB4245B"
"pop"	"AR4GJ3V1187FB4245B"
"pop"	"AR4GP451187FB3F2BB"
"jazz"	"AR4I72F1187B9A0D85"
"pop"	"AR4I72F1187B9A0D85"
"rock"	"AR4IFI31187FB3A953"
"alternative rock"	"AR4IFI31187FB3A953"
"alternative rock"	"AR4IWYN1187FB47DF6"
"rock"	"AR4IWYN1187FB47DF6"
"electronic"	"AR4IWYN1187FB47DF6"
"rock"	"AR4IYQR1187B98F8F3"
"pop"	"AR4IYQR1187B98F8F3"
"alternative rock"	"AR4IYQR1187B98F8F3"
"jazz"	"AR4JY8V1187B98A62F"
"hip hop"	"AR4JY8V1187B98A62F"
"pop"	"AR4JY8V1187B98A62F"
"electronic"	"AR4JY8V1187B98A62F"
"electronic"	"AR4K59J1187FB3759B"
"pop"	"AR4K59J1187FB3759B"
"alternative rock"	"AR4K59J1187FB3759B"
"rock"	"AR4K59J1187FB3759B"
"hip hop"	"AR4L4WQ1187FB51996"
"rock"	"AR4L4WQ1187FB51996"
"electronic"	"AR4L4WQ1187FB51996"
"alternative rock"	"AR4L4WQ1187FB51996"
"pop"	"AR4L4WQ1187FB51996"
"rock"	"AR4M1KM1187B9AC7E2"
"electronic"	"AR4M1KM1187B9AC7E2"
"pop"	"AR4M1KM1187B9AC7E2"
"hip hop"	"AR4M1KM1187B9AC7E2"
"jazz"	"AR4M1KM1187B9AC7E2"
"electronic"	"AR4MCB01187B98BF5C"
"jazz"	"AR4MCB01187B98BF5C"
"rock"	"AR4MCB01187B98BF5C"
"pop"	"AR4MCB01187B98BF5C"
"alternative rock"	"AR4NDUY119B8668DA3"
"rock"	"AR4NREB1187B9AEDAC"
"alternative rock"	"AR4NREB1187B9AEDAC"
"pop"	"AR4NREB1187B9AEDAC"
"electronic"	"AR4NREB1187B9AEDAC"
"jazz"	"AR4NREB1187B9AEDAC"
"electronic"	"AR4NTMG1187B9B5C17"
"pop"	"AR4O3MM1187FB3DF77"
"rock"	"AR4OMY81187B9B31E7"
"pop"	"AR4OMY81187B9B31E7"
"alternative rock"	"AR4OU721187FB4549D"
